program_id;overlap_count;jaccard_index
11543;18;0.6923
11551;19;0.8261
19778;19;0.7600
19788;18;0.6923
20760;19;0.8261
27437;18;0.7200
82486;18;0.7500
83679;18;0.6923
84188;21;0.9545
92041;18;0.7500
92042;18;0.7500
92514;18;0.7500
102047;18;0.6923
134973;18;0.6923
176522;20;0.8333
178255;18;0.7500
187832;18;0.6923
188656;20;0.8696
188658;20;0.8333
193535;18;0.6923
197686;18;0.6923
210958;18;0.6923
222133;18;0.7500
222471;20;0.8696
239120;18;0.6923
244009;18;0.6923
244978;18;0.6923
293313;20;0.8696
293314;20;0.8333
293323;19;0.8261
293337;18;0.6923
307178;20;0.8333
331501;19;0.7600
