program id;overlap
340074;27
4130;25
53575;25
59990;25
67002;25
93585;25
93803;25
95805;25
98597;25
99585;25
100375;25
104097;25
123746;25
128501;25
134828;25
161199;25
161201;25
161942;25
163590;25
173384;25
178694;25
217858;25
225091;25
242818;25
244420;25
260832;25
261421;25
273167;25
274657;25
277232;25
295871;25
319861;25
336466;25
340084;25
340085;25
340086;25
348930;25
336457;19
337194;17
2549;16
57024;15
120778;15
136696;15
141244;15
174883;15
271187;15
316331;15
316332;15
316333;15
332459;15
