program id;overlap
24168;19
92611;19
97489;19
114426;19
121826;19
72926;18
74040;18
118748;18
260231;18
255;17
932;17
1900;17
3148;17
10551;17
52585;17
52598;17
52611;17
52666;17
52682;17
53096;17
56916;17
85356;17
86685;17
89692;17
97492;17
