program id;overlap
92606;22
119658;21
123071;21
224809;21
276964;21
5631;19
139083;18
145059;18
280968;18
289450;18
346014;18
10;17
19450;17
23600;17
29097;17
29100;17
29101;17
29134;17
36441;17
38548;17
51100;17
56924;17
59778;17
60318;17
61536;17
