program id;overlap
118182;24
118187;24
118192;24
133297;22
113170;21
15612;19
36827;19
101625;19
113848;19
141431;19
141433;19
141434;19
187620;19
225233;19
232602;19
337949;19
337951;19
337969;19
337971;19
349856;19
349858;19
349894;19
55099;18
55528;18
73748;18
98296;18
98297;18
98298;18
98299;18
98300;18
98302;18
98304;18
100431;18
101495;18
103480;18
104633;18
107995;18
108851;18
113859;18
119635;18
122558;18
126501;18
126528;18
128013;18
128043;18
128051;18
129460;18
153466;18
153819;18
153981;18
