program id;overlap
132340;23
132666;23
245799;22
124217;21
171842;21
243094;21
10752;20
10754;20
82853;20
116819;20
132673;20
145027;20
164444;20
164463;20
164475;20
164490;20
192921;20
214727;20
214826;20
259217;20
280932;20
286182;20
291394;20
211;19
1612;19
11761;19
33193;19
48590;19
48592;19
74662;19
77874;19
95982;19
100532;19
111570;19
126393;19
130785;19
157194;19
162485;19
164316;19
202349;19
243600;19
266337;19
281166;19
287005;19
288465;19
295673;19
295686;19
295691;19
302506;19
318338;19
