program id;overlap
62717;19
143943;19
152749;19
157514;19
158062;19
158067;19
158135;19
158329;19
169607;19
220443;19
247018;19
316459;19
319384;19
27602;18
61318;18
69975;18
80458;18
93722;18
126264;18
139596;18
141104;18
153976;18
154516;18
167469;18
178574;18
189786;18
228310;18
292022;18
304380;18
305070;18
337292;18
38685;17
63434;17
85151;17
94081;17
157912;17
158479;17
158481;17
158488;17
158607;17
166024;17
194522;17
198586;17
213484;17
245838;17
245839;17
250388;17
255932;17
292301;17
1318;16
