program id;overlap
166024;28
113779;19
131030;18
142702;18
163980;18
166621;18
168199;18
168209;18
168212;18
168213;18
168233;18
168278;18
168282;18
168286;18
168301;18
168331;18
168333;18
168337;18
168378;18
168381;18
168390;18
168401;18
168410;18
168413;18
168416;18
168420;18
168437;18
168457;18
168459;18
168463;18
214395;18
30541;17
37578;17
61679;17
69080;17
85151;17
96129;17
106648;17
107755;17
108904;17
157889;17
158064;17
158482;17
163827;17
183630;17
211412;17
213472;17
254373;17
254374;17
254375;17
