program_id;overlap_count;jaccard_index
1817;23;0.6765
1826;23;0.6765
3589;23;0.6389
6586;26;0.5306
7040;24;0.5455
8516;23;0.2911
9440;23;0.4894
9470;23;0.4894
9474;23;0.5349
10189;24;0.5714
14637;25;0.4902
18246;23;0.6216
19553;25;0.5208
20992;23;0.5111
22782;24;0.4138
22784;23;0.4423
22785;23;0.4894
22927;27;0.6585
24195;24;0.5217
25702;23;0.4792
25716;25;0.5208
25720;25;0.4630
25721;25;0.5208
25724;24;0.4528
25725;26;0.4643
25726;24;0.4528
25728;23;0.4894
25731;24;0.4444
25738;24;0.4800
26056;26;0.3562
33817;25;0.4310
33831;23;0.6765
37085;23;0.4792
38794;24;0.4000
40446;23;0.5610
40790;24;0.6857
44910;23;0.4107
44950;23;0.5750
47878;24;0.5854
49008;24;0.5000
49626;26;0.4127
53581;24;0.4800
58319;24;0.2824
61087;23;0.4792
61223;23;0.3286
61479;23;0.4259
64304;24;0.3333
64994;23;0.6053
65504;25;0.3676
67056;25;0.3906
71738;24;0.4528
72527;23;0.6765
74854;23;0.6389
78614;25;0.5319
81841;26;0.3133
82045;26;0.4727
82107;26;0.4815
82114;23;0.4340
82477;24;0.6486
82981;23;0.4894
83911;23;0.6765
87233;25;0.4167
92338;25;0.5000
93041;24;0.4528
93119;23;0.3594
94686;24;0.5455
95345;24;0.5854
99484;23;0.4182
99487;23;0.6389
99488;23;0.6389
99489;23;0.4182
104162;23;0.6389
106481;24;0.6667
107255;23;0.5349
107256;24;0.4364
108171;25;0.6944
109116;24;0.2892
109499;25;0.7143
113023;23;0.2233
113968;24;0.4286
120184;25;0.3289
120200;25;0.3289
120201;25;0.3289
120202;23;0.5897
120209;25;0.3289
125117;23;0.6970
129029;23;0.3898
129654;23;0.6216
130123;23;0.6970
130859;27;0.4355
132920;23;0.4259
136107;23;0.6765
136572;24;0.6667
138298;25;0.2809
139477;23;0.6216
141496;23;0.6571
143608;23;0.4600
144606;24;0.7273
146983;23;0.5227
153229;23;0.6216
155972;24;0.5333
157865;23;0.6389
163671;23;0.6571
171900;23;0.4510
175409;23;0.5897
175828;24;0.5714
178465;24;0.6857
178945;24;0.2308
181586;23;0.5227
184627;23;0.4894
184736;23;0.4510
184744;27;0.4909
186276;25;0.5102
186318;23;0.4510
186321;24;0.5714
186495;23;0.5111
186499;23;0.4894
186500;24;0.4898
187298;25;0.3333
187387;23;0.6053
187388;23;0.4792
188082;23;0.5610
188169;23;0.6765
188182;24;0.4364
188590;25;0.6944
189407;23;0.5750
189735;24;0.5581
189795;23;0.5227
192245;25;0.3049
192975;23;0.5111
197605;24;0.2667
204078;23;0.5476
204879;24;0.5106
206143;24;0.5581
209264;24;0.3333
209295;24;0.4615
212838;23;0.3333
212839;24;0.3077
212901;25;0.4808
212975;24;0.4615
213483;25;0.4098
213782;24;0.3871
214860;23;0.5227
214945;23;0.3194
215229;23;0.3067
220129;23;0.6970
223577;24;0.4615
226577;23;0.5897
226903;24;0.3750
228221;23;0.3239
229535;23;0.6389
230603;25;0.7353
232423;24;0.6486
239059;25;0.4464
240707;25;0.3788
245404;24;0.6486
245415;23;0.2771
245418;24;0.4000
245420;25;0.3906
245423;25;0.4167
245425;25;0.2874
245426;24;0.3871
245430;25;0.2874
245624;23;0.6389
248232;23;0.4182
249769;23;0.6970
249961;24;0.3117
250082;23;0.3433
250354;23;0.3333
250606;24;0.3158
250760;25;0.3676
250761;23;0.4600
250762;24;0.4615
256817;24;0.5000
257171;24;0.6486
268264;23;0.3067
268460;24;0.3333
268622;23;0.6389
268947;24;0.2927
269412;25;0.2475
269470;24;0.3333
269496;24;0.3117
269497;23;0.2840
269540;24;0.3333
269585;23;0.3286
269609;24;0.3333
269643;24;0.3243
269681;24;0.3077
269691;23;0.3485
270006;24;0.5217
270653;24;0.4286
270684;25;0.6579
270870;24;0.2927
271484;25;0.6098
271830;24;0.7059
272370;23;0.3898
275855;23;0.6571
276873;23;0.5610
276874;23;0.4423
277450;24;0.5854
279054;23;0.5227
283709;25;0.4237
288170;24;0.4706
290391;23;0.3898
294398;25;0.3623
297405;25;0.4545
299913;25;0.4098
307118;23;0.6765
307119;24;0.7059
310397;23;0.4894
310440;24;0.7059
310454;23;0.5897
311843;23;0.6216
311914;24;0.6154
312289;23;0.5111
312506;28;1.0000
312549;28;1.0000
312927;26;0.5778
313614;25;0.6250
313745;24;0.7059
313772;25;0.7353
313835;24;0.7059
313837;25;0.4386
313887;24;0.7059
313962;25;0.5208
313982;27;0.8710
314034;24;0.6857
314051;25;0.7353
314141;23;0.6765
314893;23;0.5349
315057;25;0.6757
315320;23;0.6571
315530;25;0.5952
315733;24;0.5333
316457;24;0.3038
319697;23;0.6216
320429;23;0.4423
321014;23;0.6765
321232;23;0.6389
323294;24;0.6316
324275;23;0.5476
325939;23;0.6765
328778;23;0.5897
329507;23;0.6571
329510;24;0.5581
329533;24;0.5000
329723;24;0.6486
329838;23;0.5897
329923;23;0.5111
329993;23;0.6053
330116;25;0.5556
331321;23;0.6216
331574;23;0.4107
332682;23;0.6571
334413;23;0.6389
335903;25;0.4717
336109;23;0.5349
338648;23;0.6765
338649;23;0.6765
338650;23;0.6765
338651;23;0.6765
338652;23;0.6765
338653;24;0.7273
339355;24;0.4706
343005;23;0.6571
