program id;overlap
208330;22
123519;20
208331;20
144257;18
78016;17
98473;17
171814;17
349454;17
13617;16
38207;16
38210;16
38227;16
38280;16
53566;16
59585;16
62275;16
91113;16
92785;16
103407;16
103462;16
103842;16
110509;16
110517;16
113953;16
117186;16
117440;16
128046;16
128417;16
130123;16
132071;16
134630;16
141692;16
143086;16
145917;16
152714;16
152717;16
153350;16
157751;16
162590;16
167431;16
186111;16
193562;16
193673;16
296307;16
301972;16
330302;16
332790;16
347677;16
211;15
1609;15
