program_id;overlap_count;signature_length;jaccard_index
262;5;30;0.1667
960;5;30;0.1667
1564;5;30;0.1667
1704;5;30;0.1667
1725;5;30;0.1667
2999;5;30;0.1667
3969;5;30;0.1667
5453;4;30;0.1333
5527;4;30;0.1333
10737;4;30;0.1333
14484;4;30;0.1333
20336;5;30;0.1667
20337;5;30;0.1667
20338;5;30;0.1667
29551;4;30;0.1333
32607;5;30;0.1667
32608;5;30;0.1667
44703;4;30;0.1333
48512;5;30;0.1667
48513;5;30;0.1667
52866;5;30;0.1667
59224;5;30;0.1667
61094;5;30;0.1667
63165;4;30;0.1333
64994;4;30;0.1333
75427;4;30;0.1333
77431;5;30;0.1667
81553;5;30;0.1667
83045;5;30;0.1667
84643;5;30;0.1667
84756;4;30;0.1333
84859;5;30;0.1667
85062;4;30;0.1333
87737;5;30;0.1667
88133;5;30;0.1667
89186;4;30;0.1333
96197;6;30;0.2000
102703;4;30;0.1333
103832;4;30;0.1333
111884;5;30;0.1667
112558;5;30;0.1667
113743;5;30;0.1667
113745;5;30;0.1667
113747;5;30;0.1667
115299;5;30;0.1667
115309;5;30;0.1667
123860;5;30;0.1667
124156;5;30;0.1667
124861;4;30;0.1333
127421;5;30;0.1667
129923;5;30;0.1667
131901;5;30;0.1667
139152;5;30;0.1667
139156;5;30;0.1667
139157;5;30;0.1667
139175;5;30;0.1667
139184;5;30;0.1667
139185;5;30;0.1667
142377;4;30;0.1333
142379;4;30;0.1333
142381;4;30;0.1333
142550;4;30;0.1333
146085;5;30;0.1667
152059;5;30;0.1667
154407;5;30;0.1667
174317;4;30;0.1333
176593;5;30;0.1667
177892;5;30;0.1667
180145;4;30;0.1333
182241;5;30;0.1667
199344;5;30;0.1667
213748;5;30;0.1667
217528;5;30;0.1667
229464;5;30;0.1667
234255;5;30;0.1667
235497;5;30;0.1667
241204;5;30;0.1667
288134;5;30;0.1667
288383;5;30;0.1667
293146;5;30;0.1667
299763;5;30;0.1667
309809;5;30;0.1667
314685;4;30;0.1333
315247;5;30;0.1667
318223;5;30;0.1667
318224;5;30;0.1667
319795;4;30;0.1333
321837;5;30;0.1667
321848;5;30;0.1667
321849;5;30;0.1667
321850;5;30;0.1667
330094;5;30;0.1667
330983;4;30;0.1333
333392;4;30;0.1333
333714;5;30;0.1667
336122;4;30;0.1333
338064;5;30;0.1667
339013;4;30;0.1333
341522;5;30;0.1667
348636;5;30;0.1667
