program_id;overlap_count;jaccard_index
529;26;0.4727
1590;25;0.6410
4959;26;0.6190
6586;25;0.4808
6636;24;0.4211
7291;26;0.5000
7993;24;0.5714
8516;24;0.3000
10385;28;0.6087
14637;25;0.4717
17898;25;0.6757
18211;24;0.3692
19551;27;0.7941
19552;29;0.9062
19553;25;0.5000
22782;25;0.4237
22785;24;0.5000
22791;28;0.6829
23544;24;0.5106
23658;24;0.5217
24195;25;0.5319
25699;26;0.5532
25701;24;0.5000
25702;25;0.5208
25713;28;0.5714
25714;28;0.6364
25716;25;0.5000
25720;26;0.4727
25721;26;0.5306
25724;25;0.4630
25725;26;0.4483
25726;25;0.4630
25728;24;0.5000
25729;28;0.6364
25730;28;0.6829
25731;25;0.4545
25737;26;0.6047
25738;25;0.4902
25746;24;0.5106
26012;26;0.7222
26056;26;0.3467
26275;24;0.6857
28828;24;0.5455
31164;26;0.4194
34888;27;0.7105
38165;24;0.4800
38794;25;0.4098
44838;27;0.8438
44909;25;0.5435
44910;24;0.4211
45674;27;0.4737
49626;25;0.3788
53154;24;0.6154
55270;28;0.5833
55275;27;0.6136
55328;24;0.4800
55341;24;0.4364
55842;28;0.5833
55899;25;0.4464
55995;28;0.5833
56002;28;0.5833
56116;28;0.5833
56120;28;0.5385
61223;24;0.3380
61479;24;0.4364
64056;25;0.4464
64304;24;0.3243
64412;25;0.5556
65130;27;0.6585
65504;26;0.3768
67056;25;0.3788
73663;24;0.6154
74843;27;0.7714
76457;24;0.3810
78030;25;0.6410
80639;27;0.6429
81841;27;0.3214
82045;26;0.4561
82107;26;0.4643
82114;25;0.4717
82981;24;0.5000
83324;24;0.5854
85583;24;0.5455
85931;29;0.8788
87233;24;0.3810
89574;24;0.5217
90453;24;0.5714
91596;26;0.5909
91915;27;0.5000
95248;25;0.5102
99036;26;0.7027
99484;26;0.4815
99489;24;0.4286
101095;27;0.7500
101100;28;0.5490
101862;24;0.4000
106588;27;0.7500
107256;25;0.4464
109116;25;0.2976
111955;27;0.6136
113023;30;0.3061
113979;29;0.4462
113980;26;0.6667
115181;29;0.8788
115269;28;0.6512
115283;24;0.5854
116774;25;0.5435
117304;28;0.6667
118266;29;0.4462
119651;25;0.5208
120184;26;0.3377
120200;26;0.3377
120201;26;0.3377
120209;26;0.3377
122006;27;0.7500
122007;27;0.7297
127712;27;0.5000
128183;27;0.7500
128534;26;0.5778
130145;24;0.6154
130859;26;0.4000
132352;24;0.6154
132920;25;0.4630
134064;24;0.6316
136298;29;0.4394
138298;25;0.2747
143059;25;0.4098
143608;24;0.4706
156812;28;0.7568
166761;25;0.4902
178945;25;0.2381
180576;24;0.5000
184104;28;0.8750
184108;27;0.8182
184114;28;0.8485
184744;25;0.4237
186150;28;0.8750
186153;27;0.7500
186154;27;0.7714
186220;27;0.7105
186276;25;0.4902
186321;24;0.5455
186495;24;0.5217
186499;25;0.5319
186500;25;0.5000
187298;25;0.3247
187378;24;0.5000
187571;28;0.8485
188123;26;0.4407
188182;25;0.4464
188480;24;0.5333
188778;25;0.4545
189795;24;0.5333
190367;29;0.8788
192245;26;0.3133
192376;27;0.4500
193008;24;0.5217
193041;27;0.5625
194149;28;0.7000
195119;27;0.7941
196700;27;0.6429
197605;25;0.2747
202865;24;0.5581
203246;24;0.5581
