program id;overlap
26376;27
81528;27
99576;27
128913;27
167214;27
190116;27
216706;27
250130;27
290380;27
331792;27
279;21
7946;20
145600;20
212797;20
215456;20
68720;19
1881;18
20922;18
20930;18
27281;18
49394;18
62956;18
67988;18
70290;18
70935;18
