program id;overlap
50796;19
97987;19
180634;19
246698;19
293793;19
327176;19
43724;18
71822;18
72823;18
73609;18
76537;18
77656;18
80218;18
183213;18
189098;18
190237;18
191159;18
191194;18
192717;18
232681;18
266214;18
296352;18
331831;18
2035;17
2504;17
