program id;overlap
92985;27
137591;27
147688;27
154235;27
154237;27
154248;27
154346;27
154348;27
164552;27
167032;27
277357;27
303486;27
303487;27
303488;27
346515;27
95176;26
48695;25
94306;25
94309;25
109518;25
122994;25
126473;25
143647;25
147962;25
152056;25
153597;25
162272;25
162757;25
163444;25
163446;25
163460;25
164311;25
164827;25
176343;25
200069;25
49380;24
49381;24
49382;24
76127;24
76131;24
82412;24
86984;24
127850;24
127851;24
152653;24
167484;24
178396;24
179611;24
263394;24
348015;24
