program id;overlap
8612;17
47289;17
100150;17
100158;17
100163;17
100169;17
106832;17
110349;17
115007;17
6974;16
27903;16
47554;16
63201;16
71238;16
80512;16
89658;16
110451;16
115519;16
154105;16
157433;16
160016;16
189327;16
236771;16
269132;16
273220;16
