program_id;overlap_count;signature_length;jaccard_index
529;9;30;0.3000
1078;9;30;0.3000
3053;9;30;0.3000
4189;9;30;0.3000
11916;8;30;0.2667
15529;9;30;0.3000
15532;9;30;0.3000
15535;9;30;0.3000
15561;9;30;0.3000
15574;9;30;0.3000
15575;9;30;0.3000
15579;9;30;0.3000
15580;9;30;0.3000
15581;9;30;0.3000
15589;9;30;0.3000
15591;9;30;0.3000
15593;9;30;0.3000
15594;9;30;0.3000
15597;9;30;0.3000
15598;9;30;0.3000
15601;9;30;0.3000
15602;9;30;0.3000
15610;9;30;0.3000
15611;9;30;0.3000
18913;9;30;0.3000
24195;9;30;0.3000
25714;9;30;0.3000
25729;9;30;0.3000
25738;9;30;0.3000
27975;9;30;0.3000
54320;9;30;0.3000
54974;8;30;0.2667
59570;9;30;0.3000
64198;9;30;0.3000
65504;9;30;0.3000
72256;9;30;0.3000
83672;8;30;0.2667
85939;9;30;0.3000
87579;9;30;0.3000
96829;9;30;0.3000
99164;9;30;0.3000
102038;9;30;0.3000
108300;9;30;0.3000
113452;9;30;0.3000
121986;9;30;0.3000
129831;9;30;0.3000
134309;8;30;0.2667
135449;9;30;0.3000
138395;9;30;0.3000
153191;9;30;0.3000
157765;9;30;0.3000
163307;9;30;0.3000
163448;9;30;0.3000
163462;9;30;0.3000
164550;9;30;0.3000
165804;9;30;0.3000
167562;9;30;0.3000
181288;9;30;0.3000
181353;9;30;0.3000
186220;9;30;0.3000
186314;9;30;0.3000
190954;9;30;0.3000
190956;9;30;0.3000
190957;9;30;0.3000
196747;9;30;0.3000
196870;9;30;0.3000
200193;9;30;0.3000
202865;9;30;0.3000
209648;9;30;0.3000
213481;9;30;0.3000
215108;9;30;0.3000
217398;9;30;0.3000
222470;9;30;0.3000
228221;9;30;0.3000
235988;8;30;0.2667
237450;9;30;0.3000
239459;9;30;0.3000
250761;9;30;0.3000
256832;9;30;0.3000
259900;9;30;0.3000
259904;9;30;0.3000
259906;9;30;0.3000
268579;9;30;0.3000
275138;10;30;0.3333
276874;9;30;0.3000
279230;8;30;0.2667
290056;9;30;0.3000
293065;9;30;0.3000
301758;10;30;0.3333
302146;9;30;0.3000
302999;9;30;0.3000
305316;8;30;0.2667
307464;9;30;0.3000
310411;9;30;0.3000
312669;8;30;0.2667
313837;9;30;0.3000
316528;9;30;0.3000
322029;9;30;0.3000
328604;9;30;0.3000
328606;9;30;0.3000
