program_id;overlap_count;jaccard_index
1590;24;0.6154
4959;26;0.6341
6586;24;0.4615
8516;24;0.3038
17898;25;0.6944
19551;25;0.7143
19552;24;0.6667
22782;24;0.4068
22791;25;0.5814
24195;24;0.5106
25713;25;0.4902
25714;24;0.5106
25725;24;0.4068
25729;24;0.5106
25737;25;0.5814
26012;24;0.6486
26056;25;0.3333
31164;24;0.3810
34888;24;0.6000
45674;27;0.4821
49626;25;0.3846
55270;25;0.5000
55275;24;0.5217
55842;25;0.5000
55995;25;0.5000
56002;25;0.5000
56116;25;0.5000
56120;25;0.4630
61223;24;0.3429
61479;24;0.4444
64304;24;0.3288
65130;26;0.6341
65504;24;0.3429
78030;24;0.6154
80639;25;0.5814
81841;25;0.2941
82045;24;0.4138
82107;24;0.4211
85931;25;0.6944
87233;24;0.3871
91596;26;0.6047
91915;27;0.5094
95248;27;0.5870
99036;24;0.6316
99484;29;0.5800
101095;24;0.6316
101100;27;0.5294
106588;26;0.7222
109116;24;0.2857
111955;26;0.5909
113023;28;0.2828
113979;27;0.4091
113980;25;0.6410
115181;24;0.6486
115269;25;0.5556
117304;24;0.5333
118266;28;0.4308
120184;24;0.3077
120200;24;0.3077
120201;24;0.3077
120209;24;0.3077
122006;24;0.6316
122007;24;0.6154
127712;27;0.5094
128183;24;0.6316
128534;26;0.5909
130859;24;0.3636
136298;28;0.4242
138298;24;0.2637
156812;24;0.6000
178945;24;0.2286
184104;25;0.7353
184108;25;0.7353
184114;25;0.7143
184525;24;0.6857
184744;24;0.4068
186150;25;0.7353
186153;26;0.7222
186154;24;0.6486
186318;24;0.4706
187298;24;0.3117
187571;26;0.7647
188182;24;0.4286
190367;24;0.6486
192245;25;0.3012
192376;29;0.5088
193041;26;0.5417
194149;26;0.6341
195119;24;0.6667
196700;25;0.5814
197605;24;0.2637
208354;24;0.6486
209264;24;0.3288
212688;24;0.4286
215229;24;0.3200
217398;24;0.5854
226088;24;0.6000
228078;24;0.6154
240707;24;0.3529
245415;27;0.3375
245420;24;0.3636
245423;24;0.3871
245425;25;0.2841
245430;25;0.2841
249961;24;0.3077
250606;24;0.3117
250723;25;0.5208
250760;24;0.3429
268264;24;0.3200
268460;24;0.3288
268947;24;0.2892
269412;24;0.2330
269470;24;0.3288
269540;24;0.3288
269585;24;0.3429
269609;24;0.3288
269643;24;0.3200
269681;24;0.3038
270870;24;0.2892
274430;24;0.6154
274431;24;0.4615
285074;24;0.7059
285077;24;0.7059
285525;28;0.8750
291023;27;0.5094
294398;24;0.3380
299913;24;0.3810
301775;25;0.6098
304974;25;0.5814
310342;26;0.6842
312606;26;0.7222
313147;24;0.5854
313580;26;0.7222
313620;26;0.7647
313837;24;0.4068
313913;26;0.6842
314057;26;0.7429
314218;26;0.7429
314893;24;0.5581
315732;25;0.6757
315733;24;0.5217
316457;24;0.3000
322533;24;0.6667
322534;24;0.6667
323231;25;0.5682
338046;24;0.5581
338234;25;0.7353
341104;24;0.6486
345745;25;0.5814
