program_id;overlap_count;signature_length;jaccard_index
2999;6;30;0.2000
4191;6;30;0.2000
8402;6;30;0.2000
22523;6;30;0.2000
28357;6;30;0.2000
29548;6;30;0.2000
34110;7;30;0.2333
44162;6;30;0.2000
44170;6;30;0.2000
44398;6;30;0.2000
44420;6;30;0.2000
44560;6;30;0.2000
48907;6;30;0.2000
50405;6;30;0.2000
50406;6;30;0.2000
63139;6;30;0.2000
63228;6;30;0.2000
63230;6;30;0.2000
63231;6;30;0.2000
63396;7;30;0.2333
65100;6;30;0.2000
65101;6;30;0.2000
74155;7;30;0.2333
75839;6;30;0.2000
77412;6;30;0.2000
77417;6;30;0.2000
77421;6;30;0.2000
78364;6;30;0.2000
78368;6;30;0.2000
80667;6;30;0.2000
80978;7;30;0.2333
81737;6;30;0.2000
86663;6;30;0.2000
90848;6;30;0.2000
97780;6;30;0.2000
97781;6;30;0.2000
97782;6;30;0.2000
97835;6;30;0.2000
98005;6;30;0.2000
100583;6;30;0.2000
112566;6;30;0.2000
130240;6;30;0.2000
131216;6;30;0.2000
144916;6;30;0.2000
153111;6;30;0.2000
156676;6;30;0.2000
156774;7;30;0.2333
157456;6;30;0.2000
159664;6;30;0.2000
160682;6;30;0.2000
161595;6;30;0.2000
166756;6;30;0.2000
166957;6;30;0.2000
180574;6;30;0.2000
182767;6;30;0.2000
184483;6;30;0.2000
188262;6;30;0.2000
190482;6;30;0.2000
190876;6;30;0.2000
192836;6;30;0.2000
193397;6;30;0.2000
196507;6;30;0.2000
200166;6;30;0.2000
200441;6;30;0.2000
200442;6;30;0.2000
213826;6;30;0.2000
228220;6;30;0.2000
229581;6;30;0.2000
239186;6;30;0.2000
239796;6;30;0.2000
245951;6;30;0.2000
247061;6;30;0.2000
247157;6;30;0.2000
251936;7;30;0.2333
253447;6;30;0.2000
253458;6;30;0.2000
258717;6;30;0.2000
262997;6;30;0.2000
270454;6;30;0.2000
273570;6;30;0.2000
274119;6;30;0.2000
291034;6;30;0.2000
298019;6;30;0.2000
301677;7;30;0.2333
307921;6;30;0.2000
308600;7;30;0.2333
310413;6;30;0.2000
310504;6;30;0.2000
310525;6;30;0.2000
312507;6;30;0.2000
313831;6;30;0.2000
314754;7;30;0.2333
314886;7;30;0.2333
315171;6;30;0.2000
315395;6;30;0.2000
315427;6;30;0.2000
319795;6;30;0.2000
332019;7;30;0.2333
338109;6;30;0.2000
342235;6;30;0.2000
