program id;overlap
62803;19
234307;18
298011;18
344372;18
8952;17
18739;17
18740;17
18748;17
36989;17
60956;17
69829;17
78069;17
111395;17
126387;17
303768;17
8834;16
14819;16
23865;16
34699;16
48645;16
50985;16
56173;16
56175;16
62023;16
66635;16
