program id;overlap
145066;24
78609;20
121925;19
250141;19
313887;19
25705;18
27903;18
154105;18
157433;18
167533;18
186496;18
190337;18
190365;18
273220;18
292344;18
306411;18
25719;17
27865;17
59993;17
60798;17
71355;17
85473;17
86760;17
90848;17
91823;17
100038;17
127854;17
141530;17
152064;17
152813;17
154359;17
154576;17
154591;17
154600;17
157431;17
157436;17
161549;17
161617;17
166143;17
166873;17
178892;17
178894;17
178896;17
184621;17
193248;17
193253;17
207021;17
212973;17
238340;17
284777;17
