program id;overlap
26619;17
93130;17
93145;17
155542;17
165186;17
193467;17
206014;17
209944;17
5246;16
10465;16
10471;16
26617;16
36363;16
47778;16
71765;16
72175;16
74181;16
76987;16
79949;16
81180;16
82486;16
102042;16
104537;16
107995;16
108741;16
117067;16
122033;16
122068;16
129984;16
132950;16
139011;16
152268;16
158903;16
159030;16
159197;16
159245;16
159286;16
159287;16
159485;16
159514;16
159663;16
159709;16
159967;16
160087;16
160088;16
160131;16
160195;16
160219;16
160445;16
161939;16
