program_id;overlap_count;jaccard_index
796;26;0.9630
2162;25;0.8929
4601;22;0.7333
11545;24;0.8571
16627;23;0.8214
16639;24;0.8571
16655;25;0.8929
16687;25;0.8929
19670;24;0.8571
19675;25;0.8929
19679;25;0.8929
19681;25;0.8929
19691;25;0.8929
19693;25;0.8929
30657;24;0.8571
59833;26;0.9286
61146;25;0.8929
62539;25;0.8929
62546;22;0.7333
64853;26;0.9286
68426;22;0.7333
72126;23;0.8214
73010;25;0.8929
85565;24;0.8571
86465;25;0.8929
89250;26;0.9286
93064;26;0.8966
93602;25;0.8929
96444;25;0.8621
105531;22;0.7857
121839;22;0.7586
122952;24;0.8276
123152;26;0.9286
177870;25;0.8929
180433;22;0.7097
186706;22;0.7097
197723;25;0.8929
197727;25;0.8929
197729;25;0.8929
197736;25;0.8621
228721;25;0.8929
229939;25;0.8929
235509;22;0.7857
236290;22;0.7586
248179;25;0.8621
257775;22;0.7097
257872;25;0.8929
263498;23;0.7931
268813;22;0.6875
269430;24;0.8276
292648;23;0.7931
300077;23;0.8519
304656;25;0.8929
319159;22;0.6875
