program_id;overlap_count;jaccard_index
796;20;0.7143
2162;20;0.7143
2193;18;0.6429
2194;19;0.6786
4542;18;0.6429
10466;20;0.8000
10467;18;0.6923
10503;20;0.8000
11545;19;0.6786
11549;18;0.6429
14176;18;0.6429
16578;22;0.9565
16627;20;0.7692
16639;20;0.7407
16655;20;0.7143
16687;20;0.7143
19670;20;0.7407
19673;22;0.9565
19674;22;0.9565
19675;20;0.7143
19676;22;0.9565
19678;22;0.9565
19679;20;0.7143
19680;22;0.9565
19681;20;0.7143
19684;22;0.9565
19686;22;0.9565
19688;22;0.9565
19690;22;0.9565
19691;20;0.7143
19693;20;0.7143
19695;22;0.9565
19696;22;0.9565
19697;22;0.9565
19698;22;0.9565
19699;22;0.9565
19700;22;0.9565
19701;22;0.9565
19702;22;0.9565
19703;22;0.9565
19765;18;0.6429
19766;18;0.6429
19767;18;0.6429
19768;18;0.6429
19769;18;0.6429
19770;18;0.6429
19771;18;0.6429
19772;18;0.6429
19773;18;0.6429
20765;20;0.8000
20769;18;0.6429
20775;20;0.8000
20789;20;0.8000
20807;18;0.6429
20829;20;0.7692
20832;18;0.6429
20855;20;0.7692
30657;20;0.7407
59833;20;0.6897
61146;20;0.7143
62539;20;0.7143
64853;20;0.6897
68432;18;0.6207
71982;18;0.6429
72126;21;0.8400
73010;20;0.7143
83680;22;0.9565
85565;20;0.7407
86180;18;0.6429
86465;20;0.7143
89250;20;0.6897
93064;20;0.6667
93602;20;0.7143
96444;20;0.6897
105531;20;0.8000
113011;19;0.6333
115754;18;0.6000
121839;21;0.8400
122952;20;0.7143
123152;20;0.6897
131594;19;0.6786
132744;22;1.0000
134943;20;0.8000
134944;20;0.8000
134945;18;0.5806
134946;20;0.7692
134972;18;0.5806
145423;22;0.9565
157122;18;0.6000
164629;18;0.6207
176051;18;0.6667
176105;18;0.6667
176398;18;0.6667
176537;18;0.5806
177870;20;0.7143
178809;19;0.6333
179044;22;0.9565
180434;22;0.9565
186706;20;0.7143
188729;18;0.6000
188730;18;0.5806
188734;18;0.6000
188935;18;0.6923
188939;18;0.6667
189966;18;0.6667
197723;20;0.7143
197726;21;0.8750
197727;20;0.7143
197729;20;0.7143
197732;21;0.8750
197736;20;0.6897
222066;20;0.7692
228719;22;0.9565
228721;20;0.7143
228824;22;0.9565
229020;18;0.6207
229939;20;0.7143
235162;19;0.6786
235509;20;0.8000
236290;19;0.7037
242671;19;0.7037
248179;20;0.6897
248181;20;0.6897
248897;20;0.7407
256719;18;0.6667
257872;20;0.7143
263498;20;0.7407
268813;21;0.7500
269430;20;0.7143
292648;18;0.6207
293342;18;0.6667
294969;18;0.6207
296182;18;0.6429
300077;19;0.7308
303658;21;0.9130
304656;20;0.7143
333345;18;0.5806
336266;22;0.9565
336308;22;0.9565
343069;18;0.6429
344520;18;0.6429
344554;18;0.6429
344568;18;0.6429
