program_id;overlap_count;jaccard_index
4539;20;0.8333
11543;18;0.6923
11551;19;0.8261
19778;20;0.8333
19788;19;0.7600
20760;18;0.7500
27437;18;0.7200
71981;18;0.6923
73744;18;0.7200
82486;19;0.8261
84188;20;0.8696
85550;18;0.7500
85551;18;0.7500
92041;19;0.8261
92042;19;0.8261
92514;19;0.8261
134973;19;0.7600
152422;18;0.7200
160390;18;0.7200
176522;21;0.9130
178255;19;0.8261
187426;18;0.7200
188656;20;0.8696
222133;19;0.8261
222471;18;0.7200
226765;18;0.7200
227400;18;0.7200
293313;19;0.7917
293314;19;0.7600
293323;19;0.8261
293337;18;0.6923
307178;20;0.8333
331501;20;0.8333
