program_id;overlap_count;jaccard_index
2193;21;0.7500
2194;21;0.7241
4542;21;0.7500
10466;20;0.7143
10467;21;0.8077
10503;20;0.7143
11547;21;0.7778
11549;21;0.7500
14176;21;0.7500
19764;20;0.6250
19973;20;0.6897
20765;20;0.7143
20769;21;0.7500
20775;20;0.7143
20789;20;0.7143
20807;21;0.7500
20829;20;0.6897
20832;21;0.7500
20855;20;0.6897
49471;21;0.7778
59833;20;0.6250
62546;20;0.6667
68432;20;0.6667
71982;21;0.7500
72334;20;0.6667
86180;21;0.7500
89250;20;0.6250
96789;20;0.6250
98317;21;0.7000
98318;20;0.6667
109134;21;0.7500
113011;21;0.6774
113014;20;0.6667
114761;22;0.7333
115754;21;0.7000
130820;20;0.6250
131594;20;0.6667
134943;20;0.7143
134944;20;0.7143
134945;21;0.6774
134946;20;0.6897
134972;21;0.6774
134976;20;0.6897
135006;20;0.7143
157122;20;0.6452
160388;20;0.6897
164629;20;0.6667
165663;20;0.6897
171417;22;0.7333
174968;21;0.6774
176014;20;0.7143
176051;21;0.7778
176053;21;0.7778
176105;21;0.7778
176214;21;0.7778
176394;21;0.7778
176398;20;0.7143
176439;20;0.6667
176537;21;0.6774
177346;25;1.0000
177703;21;0.7500
178809;21;0.6774
188485;21;0.7500
188655;21;0.7778
188659;25;1.0000
188729;23;0.8214
188730;23;0.7931
188734;21;0.7000
188736;25;1.0000
188935;21;0.8077
188939;21;0.7778
188941;22;0.7333
188943;21;0.8077
188945;23;0.8214
189038;21;0.7778
189966;21;0.7778
190289;21;0.7778
190290;23;0.8214
194807;22;0.7586
196533;20;0.6061
209927;20;0.6667
222066;20;0.6897
222132;20;0.7143
222134;21;0.7778
222135;21;0.7778
223139;20;0.6667
223140;20;0.6667
223141;20;0.6667
229780;20;0.6667
235162;22;0.7857
236290;21;0.7500
242671;20;0.6897
256719;22;0.8462
257775;20;0.6452
268683;20;0.6250
294969;20;0.6667
296168;20;0.6250
307229;20;0.6452
330479;20;0.6452
332133;21;0.7241
333345;21;0.6774
343069;21;0.7500
344111;21;0.8077
344212;21;0.7500
344382;20;0.6897
344387;21;0.7778
344426;20;0.6897
344520;21;0.7500
344554;21;0.7500
344568;21;0.7500
