program_id;overlap_count;signature_length;jaccard_index
1157;11;30;0.3667
1158;11;30;0.3667
1159;11;30;0.3667
1160;11;30;0.3667
7437;10;30;0.3333
7503;10;30;0.3333
13954;11;30;0.3667
13955;11;30;0.3667
13958;11;30;0.3667
13960;11;30;0.3667
13961;11;30;0.3667
13962;11;30;0.3667
13963;11;30;0.3667
13964;11;30;0.3667
13965;11;30;0.3667
13966;11;30;0.3667
13967;11;30;0.3667
13968;11;30;0.3667
13969;11;30;0.3667
13970;11;30;0.3667
13971;11;30;0.3667
13972;11;30;0.3667
23887;11;30;0.3667
45823;10;30;0.3333
51001;10;30;0.3333
51002;10;30;0.3333
53815;10;30;0.3333
54025;10;30;0.3333
55225;11;30;0.3667
57032;10;30;0.3333
57064;10;30;0.3333
62359;10;30;0.3333
62796;10;30;0.3333
65827;11;30;0.3667
66839;10;30;0.3333
67692;11;30;0.3667
72929;10;30;0.3333
78308;10;30;0.3333
79247;10;30;0.3333
81307;10;30;0.3333
81864;10;30;0.3333
82909;10;30;0.3333
90879;10;30;0.3333
91570;10;30;0.3333
92342;10;30;0.3333
92343;10;30;0.3333
99978;10;30;0.3333
100879;11;30;0.3667
179930;10;30;0.3333
207701;10;30;0.3333
217872;11;30;0.3667
229337;10;30;0.3333
232324;10;30;0.3333
262843;10;30;0.3333
278403;10;30;0.3333
281959;11;30;0.3667
294645;10;30;0.3333
294810;11;30;0.3667
296601;10;30;0.3333
303384;11;30;0.3667
308047;10;30;0.3333
308570;11;30;0.3667
308696;10;30;0.3333
308753;10;30;0.3333
318876;10;30;0.3333
321810;10;30;0.3333
321811;10;30;0.3333
321812;10;30;0.3333
321813;10;30;0.3333
321814;10;30;0.3333
321815;10;30;0.3333
321816;10;30;0.3333
326812;10;30;0.3333
346878;10;30;0.3333
