program id;overlap
167682;19
61705;18
68085;18
88209;18
120656;18
27879;17
52460;17
53293;17
67407;17
98656;17
113071;17
134271;17
136659;17
286983;17
288219;17
340215;17
261;16
5327;16
6116;16
15286;16
15473;16
26079;16
39623;16
46877;16
52459;16
