program_id;overlap_count;signature_length;jaccard_index
7920;4;30;0.1333
10848;4;30;0.1333
11754;4;30;0.1333
16081;4;30;0.1333
16082;4;30;0.1333
22822;4;30;0.1333
22921;4;30;0.1333
47932;5;30;0.1667
50228;4;30;0.1333
51349;4;30;0.1333
52511;5;30;0.1667
53985;4;30;0.1333
55953;4;30;0.1333
55955;4;30;0.1333
55957;4;30;0.1333
55959;4;30;0.1333
55961;4;30;0.1333
57843;4;30;0.1333
62249;4;30;0.1333
62816;4;30;0.1333
66084;4;30;0.1333
66916;4;30;0.1333
66982;4;30;0.1333
71328;4;30;0.1333
83254;4;30;0.1333
88659;4;30;0.1333
95859;5;30;0.1667
100486;6;30;0.2000
100661;4;30;0.1333
105060;4;30;0.1333
111181;5;30;0.1667
111254;4;30;0.1333
113638;4;30;0.1333
119031;4;30;0.1333
127065;4;30;0.1333
129589;4;30;0.1333
133931;4;30;0.1333
135675;4;30;0.1333
141432;5;30;0.1667
141960;4;30;0.1333
141964;4;30;0.1333
142215;4;30;0.1333
142217;4;30;0.1333
142219;4;30;0.1333
142221;4;30;0.1333
142223;4;30;0.1333
142225;4;30;0.1333
142227;4;30;0.1333
142229;4;30;0.1333
142231;4;30;0.1333
142233;4;30;0.1333
142382;4;30;0.1333
142449;4;30;0.1333
142450;4;30;0.1333
142511;4;30;0.1333
142512;4;30;0.1333
142517;4;30;0.1333
142518;4;30;0.1333
142552;4;30;0.1333
142608;4;30;0.1333
142627;4;30;0.1333
142926;4;30;0.1333
142928;4;30;0.1333
142941;4;30;0.1333
142942;4;30;0.1333
142943;4;30;0.1333
142946;4;30;0.1333
144707;4;30;0.1333
151889;4;30;0.1333
159912;4;30;0.1333
163197;4;30;0.1333
175553;4;30;0.1333
180772;4;30;0.1333
192748;4;30;0.1333
192979;4;30;0.1333
217557;4;30;0.1333
219641;4;30;0.1333
227169;4;30;0.1333
228741;4;30;0.1333
244775;4;30;0.1333
246160;4;30;0.1333
251269;4;30;0.1333
252748;4;30;0.1333
255221;5;30;0.1667
256491;4;30;0.1333
257686;4;30;0.1333
261225;4;30;0.1333
295220;5;30;0.1667
303534;4;30;0.1333
314124;4;30;0.1333
322582;4;30;0.1333
326053;4;30;0.1333
326055;4;30;0.1333
331390;4;30;0.1333
334614;4;30;0.1333
342279;4;30;0.1333
343754;4;30;0.1333
346563;4;30;0.1333
348507;4;30;0.1333
348508;4;30;0.1333
