program id;overlap
257288;21
57086;20
94434;20
127190;20
155859;20
228842;20
255631;20
255632;20
255633;20
4995;19
13326;19
14481;19
21043;19
22919;19
37491;19
62805;19
73845;19
77981;19
84120;19
90132;19
90591;19
122600;19
136303;19
145730;19
153600;19
153884;19
158958;19
159017;19
159019;19
159028;19
159240;19
159521;19
159525;19
159968;19
159969;19
159997;19
160104;19
160139;19
160361;19
160362;19
160398;19
161729;19
190969;19
190970;19
201203;19
224500;19
235136;19
266046;19
273889;19
281949;19
