program_id;overlap_count;jaccard_index
5995;21;0.8077
22775;20;0.7407
23601;21;0.8400
25736;21;0.7241
25794;20;0.6667
32092;21;0.7778
32246;21;0.8077
38163;20;0.7407
58195;22;0.7586
60091;20;0.6452
64198;20;0.6452
115266;20;0.7407
175006;21;0.7778
178855;20;0.7143
189376;21;0.8077
194142;20;0.6667
200058;21;0.7241
206806;21;0.7500
212969;20;0.6250
213834;22;0.7857
213843;22;0.7586
224455;22;0.7586
233329;21;0.8077
239844;20;0.6452
254874;22;0.7857
256539;21;0.7778
260918;20;0.6667
269745;20;0.7143
274248;21;0.7500
294172;22;0.8462
303279;20;0.7143
312682;20;0.6250
312683;20;0.6250
338760;20;0.6452
339136;20;0.6452
