program id;overlap
199757;19
223443;18
321643;18
14915;17
14916;17
79272;17
86972;17
99913;17
129027;17
129028;17
159469;17
169599;17
191007;17
206526;17
211521;17
235088;17
241521;17
241684;17
245524;17
329952;17
108;16
35289;16
47284;16
47387;16
69121;16
83424;16
115341;16
118286;16
129337;16
141351;16
156619;16
160210;16
166336;16
172132;16
179607;16
184586;16
192465;16
192793;16
202194;16
212161;16
213041;16
229277;16
244174;16
249127;16
264018;16
267353;16
276283;16
276877;16
281199;16
296519;16
