program id;overlap
133870;18
141868;18
141913;18
142186;18
142301;18
6974;17
46152;17
83271;17
135260;17
142019;17
184626;17
195617;17
220211;17
345743;17
1609;16
13104;16
24175;16
26535;16
32908;16
49448;16
49449;16
49466;16
49467;16
49468;16
53178;16
61238;16
63905;16
78016;16
100803;16
101610;16
105674;16
133751;16
140379;16
144257;16
155819;16
164444;16
164463;16
164475;16
164490;16
179070;16
190419;16
202564;16
206076;16
223211;16
226192;16
226194;16
235282;16
239052;16
251269;16
254231;16
