program id;overlap
220021;19
59193;17
68380;17
329513;17
134582;16
186231;16
302710;16
7533;15
82108;15
82112;15
101103;15
118239;15
153127;15
196513;15
217748;15
243578;15
243579;15
243580;15
243581;15
250657;15
250658;15
1547;14
8532;14
39983;14
44613;14
63159;14
92383;14
97846;14
100764;14
102699;14
108488;14
108489;14
115125;14
115246;14
116728;14
131027;14
144450;14
146537;14
155151;14
162613;14
166466;14
167574;14
167586;14
176360;14
193690;14
256244;14
262343;14
270218;14
299965;14
300254;14
