program_id;overlap_count;jaccard_index
2144;17;0.7083
5099;17;0.6800
24893;17;0.6800
24895;17;0.6538
24897;17;0.6538
30433;17;0.6538
34934;17;0.7083
45410;17;0.7083
55131;17;0.7083
61241;17;0.6800
68231;17;0.7083
87370;17;0.6538
87915;17;0.6800
88879;17;0.6538
89217;17;0.7391
90670;18;0.7200
97539;17;0.7083
111230;17;0.6538
121259;17;0.7083
123365;19;0.8636
138620;17;0.7083
139530;17;0.6538
140540;17;0.6538
141857;17;0.6538
141874;17;0.6538
141877;17;0.6538
141909;17;0.6538
141910;17;0.6538
141912;17;0.6538
141914;17;0.6538
141917;17;0.6800
141933;17;0.6538
141943;17;0.6538
141985;17;0.6538
141986;17;0.6538
141989;17;0.6800
141990;17;0.6538
141992;17;0.6538
142021;17;0.6800
142062;17;0.6800
156287;17;0.6800
177965;19;0.8636
