program id;overlap
47587;22
47323;21
47342;21
47376;21
114220;21
155097;21
169600;21
169610;21
11960;19
33182;19
49625;18
187327;18
190057;18
206904;18
260316;18
312963;18
314028;18
314031;18
314091;18
314094;18
314108;18
314156;18
314159;18
314192;18
29865;17
32284;17
37705;17
47340;17
53731;17
54254;17
75727;17
93609;17
98306;17
100764;17
116728;17
143370;17
143997;17
188190;17
188258;17
190329;17
190335;17
225593;17
242429;17
249118;17
250000;17
250659;17
250764;17
276884;17
293547;17
343291;17
