program id;overlap
131732;18
246437;18
10617;17
33115;17
90022;17
103202;17
118273;17
120151;17
120157;17
120158;17
120166;17
120167;17
120168;17
120169;17
120182;17
120198;17
131290;17
135161;17
135162;17
135163;17
139339;17
147978;17
175965;17
182230;17
200903;17
204399;17
215665;17
231601;17
253675;17
256720;17
263085;17
273066;17
275828;17
298752;17
300073;17
316131;17
324498;17
341276;17
3269;16
6253;16
10666;16
11047;16
13981;16
14291;16
14292;16
19879;16
26945;16
27557;16
27559;16
27622;16
