program id;overlap
216628;19
236291;18
66922;17
108362;17
147313;17
212578;17
232621;17
295330;17
780;16
2581;16
5481;16
5482;16
5572;16
5773;16
7425;16
10238;16
10640;16
10660;16
11002;16
11659;16
18461;16
18708;16
18722;16
20787;16
20878;16
