program_id;overlap_count;jaccard_index
1817;29;0.9667
1826;29;0.9667
3589;25;0.6944
6586;28;0.5714
7040;26;0.5909
8516;26;0.3333
8723;25;0.7576
9440;25;0.5319
9441;24;0.5455
9470;25;0.5319
9474;24;0.5455
10189;26;0.6190
14637;25;0.4717
18246;24;0.6316
19553;27;0.5625
20992;26;0.5909
22782;28;0.5000
22784;26;0.5098
22785;25;0.5319
22927;27;0.6279
24195;25;0.5319
25701;25;0.5319
25702;25;0.5208
25716;26;0.5306
25720;27;0.5000
25721;25;0.5000
25724;27;0.5192
25725;27;0.4737
25726;27;0.5192
25728;25;0.5319
25731;25;0.4545
25738;25;0.4902
26056;28;0.3836
28425;25;0.5952
28828;25;0.5814
33817;27;0.4655
33831;28;0.9032
37085;25;0.5208
38794;26;0.4333
40446;24;0.5714
40790;25;0.6944
44909;24;0.5106
44910;26;0.4727
45674;25;0.4237
47878;25;0.5952
49008;26;0.5417
49626;28;0.4444
53581;26;0.5200
54605;24;0.4000
58319;27;0.3214
61082;24;0.5581
61087;26;0.5532
61223;26;0.3768
61479;25;0.4630
64303;24;0.3934
64304;26;0.3611
65504;28;0.4179
67056;28;0.4444
71738;26;0.4906
72527;27;0.8438
74854;29;0.9062
76457;24;0.3810
76459;25;0.3731
78614;27;0.5745
81841;28;0.3373
82045;26;0.4561
82107;27;0.4909
82114;25;0.4717
82477;29;0.8529
82942;24;0.4068
82981;26;0.5652
83911;29;0.9667
87233;26;0.4262
90199;25;0.4098
92338;28;0.5714
93041;28;0.5490
93119;25;0.3906
94201;24;0.3934
94686;24;0.5217
94794;25;0.4098
95345;28;0.7179
99484;24;0.4286
99487;26;0.7429
99488;26;0.7429
99489;26;0.4815
100169;24;0.3750
104162;24;0.6486
106481;24;0.6316
107255;25;0.5814
107256;26;0.4727
108171;25;0.6579
109116;27;0.3293
109117;25;0.4098
109231;25;0.6757
109499;26;0.7222
113023;26;0.2549
113968;26;0.4643
118266;25;0.3623
120184;29;0.3919
120200;29;0.3919
120201;29;0.3919
120202;26;0.6842
120209;29;0.3919
121173;25;0.6098
127712;25;0.4464
129308;24;0.6857
129654;28;0.8235
130859;29;0.4677
132920;27;0.5192
134632;24;0.3582
136107;28;0.9032
136298;25;0.3571
136572;25;0.6757
137319;25;0.6410
138298;28;0.3182
141496;24;0.6667
143608;25;0.5000
144197;25;0.7576
146983;26;0.6047
153229;25;0.6757
155972;25;0.5435
167562;24;0.3750
171900;27;0.5510
175409;25;0.6410
175828;25;0.5814
177025;26;0.7647
178945;28;0.2745
181586;26;0.6047
184627;27;0.6000
184736;25;0.4902
184744;27;0.4737
186276;25;0.4902
186318;25;0.4902
186321;24;0.5455
186495;25;0.5556
186499;24;0.5000
186500;24;0.4706
187298;28;0.3784
187388;25;0.5208
188169;29;0.9667
188182;27;0.5000
188293;24;0.6000
188590;25;0.6579
189407;24;0.5854
189682;24;0.6486
189735;26;0.6047
189784;25;0.6579
189795;24;0.5333
192245;28;0.3457
192975;26;0.5909
195155;25;0.7143
197605;27;0.3034
204078;25;0.5952
204879;26;0.5532
206143;26;0.6047
208259;24;0.5333
209264;27;0.3803
209295;27;0.5294
212838;25;0.3623
212839;26;0.3333
212901;27;0.5192
212975;28;0.5600
213483;28;0.4667
213782;27;0.4426
213809;24;0.6857
214860;26;0.6047
214945;25;0.3472
215095;25;0.7353
215229;26;0.3514
216109;24;0.4211
216113;24;0.3810
221151;26;0.7222
221465;25;0.4098
221575;25;0.3788
223577;25;0.4717
225152;24;0.7059
226577;25;0.6410
226903;27;0.4286
227013;24;0.3871
229535;26;0.7429
231151;24;0.5000
232423;24;0.6154
235497;24;0.5854
239059;28;0.5091
239459;24;0.5581
239463;24;0.5581
240707;27;0.4091
245404;25;0.6579
245415;25;0.3012
245418;28;0.4828
245420;28;0.4444
245423;28;0.4746
245425;29;0.3412
245426;28;0.4667
245430;29;0.3412
245624;24;0.6486
245997;24;0.4286
248232;26;0.4815
249961;27;0.3553
250082;26;0.3939
250337;25;0.4098
250354;25;0.3623
250363;24;0.3380
250606;28;0.3784
250760;28;0.4179
250761;24;0.4706
250762;26;0.5000
256817;26;0.5417
257171;25;0.6579
267472;24;0.3429
268263;25;0.3676
268264;25;0.3333
268460;26;0.3611
268622;24;0.6486
268946;25;0.4098
268947;27;0.3333
269412;28;0.2800
269469;25;0.4098
269470;26;0.3611
269496;27;0.3553
269497;26;0.3250
269539;25;0.4098
269540;26;0.3611
269585;26;0.3768
269608;25;0.4098
269609;26;0.3611
269621;25;0.4098
269642;25;0.4098
269643;26;0.3514
269680;25;0.3846
269681;26;0.3333
269691;26;0.4000
269777;25;0.4098
270006;24;0.5000
270653;27;0.4909
270684;25;0.6250
270869;24;0.3750
270870;27;0.3333
271439;24;0.6486
271484;26;0.6190
271830;24;0.6667
272370;25;0.4237
275855;24;0.6667
276860;25;0.6757
276874;26;0.5098
277450;25;0.5952
279054;25;0.5682
282004;25;0.6944
283709;26;0.4333
288170;26;0.5098
290391;26;0.4483
294398;27;0.3913
297405;25;0.4386
299913;28;0.4667
307118;28;0.9032
307119;28;0.8750
310397;26;0.5652
310454;24;0.6000
311843;25;0.6757
311914;24;0.5854
312289;25;0.5556
312927;28;0.6222
313051;25;0.6250
313614;25;0.5952
313772;24;0.6486
313835;24;0.6667
313837;27;0.4737
313875;25;0.6410
313962;26;0.5306
313982;25;0.7143
314034;24;0.6486
314051;24;0.6486
314893;24;0.5455
315057;25;0.6410
315320;24;0.6667
315530;24;0.5333
315733;24;0.5106
316296;27;0.7941
316457;27;0.3462
317591;25;0.5556
319697;25;0.6757
320429;25;0.4808
321014;27;0.8438
321232;26;0.7429
322029;24;0.6667
323220;24;0.4528
323294;25;0.6410
324275;24;0.5581
324400;25;0.6944
325939;28;0.9032
326714;25;0.6410
329510;25;0.5682
329533;26;0.5417
329723;26;0.7027
329837;24;0.5714
329838;24;0.6000
329923;24;0.5217
329962;24;0.5854
330116;25;0.5319
331321;25;0.6757
331574;26;0.4727
332682;27;0.8182
333599;24;0.6316
334413;25;0.6944
335903;26;0.4815
336109;26;0.6190
338648;29;0.9667
338649;29;0.9667
338650;29;0.9667
338651;29;0.9667
338652;29;0.9667
338653;28;0.9032
339355;26;0.5098
340631;24;0.6667
343005;28;0.8750
