program id;overlap
113032;17
108623;16
119370;16
122194;16
141771;16
272632;16
7477;15
19497;15
21008;15
25229;15
25570;15
25573;15
27912;15
27976;15
39980;15
49194;15
73157;15
81410;15
89931;15
93040;15
94686;15
94715;15
100887;15
100888;15
103970;15
103971;15
103972;15
122446;15
128322;15
134250;15
137954;15
137959;15
137966;15
164410;15
171199;15
183069;15
198888;15
199475;15
206450;15
209239;15
214663;15
227104;15
248100;15
248193;15
255459;15
270386;15
291732;15
291733;15
295672;15
305889;15
