program_id;overlap_count;jaccard_index
46646;16;0.6667
50141;16;0.6400
53222;16;0.6957
54881;16;0.6667
55522;16;0.6667
62046;16;0.6957
69482;16;0.6667
79977;16;0.6667
82073;18;0.7826
82074;19;0.8636
90942;17;0.7391
94013;17;0.7727
96976;16;0.6957
105321;17;0.7391
107458;16;0.6400
109921;17;0.7083
113954;16;0.6957
114890;18;0.8571
116367;16;0.6667
120892;16;0.6957
122199;18;0.8182
131370;18;0.8182
135732;16;0.6400
155067;17;0.7391
155750;16;0.6154
167422;17;0.7727
168010;18;0.7826
168201;17;0.7391
188071;16;0.6957
189315;17;0.7391
191488;16;0.6667
194584;16;0.6400
200676;16;0.6957
206492;16;0.6400
214848;16;0.6400
230849;17;0.7391
230850;17;0.7391
232747;17;0.6800
233775;16;0.6667
238874;16;0.6400
239968;16;0.6667
245400;16;0.6957
259362;16;0.6957
264782;17;0.7083
266984;16;0.6400
284413;16;0.6957
285073;16;0.6400
320947;16;0.6957
321100;16;0.6957
