program_id;overlap_count;signature_length;jaccard_index
1453;4;30;0.1333
7921;4;30;0.1333
8617;5;30;0.1667
18487;4;30;0.1333
19673;4;30;0.1333
19674;4;30;0.1333
19676;4;30;0.1333
19678;4;30;0.1333
19680;4;30;0.1333
19684;4;30;0.1333
22925;4;30;0.1333
23054;4;30;0.1333
23435;4;30;0.1333
24224;4;30;0.1333
30173;4;30;0.1333
33182;5;30;0.1667
35337;4;30;0.1333
40118;4;30;0.1333
40825;4;30;0.1333
45650;4;30;0.1333
45896;4;30;0.1333
47435;4;30;0.1333
47601;4;30;0.1333
48507;4;30;0.1333
48508;4;30;0.1333
48509;4;30;0.1333
48776;5;30;0.1667
50294;4;30;0.1333
51275;4;30;0.1333
58224;4;30;0.1333
59031;4;30;0.1333
61800;4;30;0.1333
63217;4;30;0.1333
65259;4;30;0.1333
66070;4;30;0.1333
66578;5;30;0.1667
78163;4;30;0.1333
78608;4;30;0.1333
79632;4;30;0.1333
86824;5;30;0.1667
98764;4;30;0.1333
99480;4;30;0.1333
100021;4;30;0.1333
100832;5;30;0.1667
101808;4;30;0.1333
103469;7;30;0.2333
105343;4;30;0.1333
107757;4;30;0.1333
109168;5;30;0.1667
110611;5;30;0.1667
114853;4;30;0.1333
115880;4;30;0.1333
116150;4;30;0.1333
120781;4;30;0.1333
121206;4;30;0.1333
132407;4;30;0.1333
133043;4;30;0.1333
134522;5;30;0.1667
134860;4;30;0.1333
134861;4;30;0.1333
137719;5;30;0.1667
138750;4;30;0.1333
145423;4;30;0.1333
146538;4;30;0.1333
151915;4;30;0.1333
153052;5;30;0.1667
153053;5;30;0.1667
153238;5;30;0.1667
157282;4;30;0.1333
157795;5;30;0.1667
160186;5;30;0.1667
164438;4;30;0.1333
166033;6;30;0.2000
166522;6;30;0.2000
173154;4;30;0.1333
174088;4;30;0.1333
180434;4;30;0.1333
186342;4;30;0.1333
186386;5;30;0.1667
189996;4;30;0.1333
195033;5;30;0.1667
195615;4;30;0.1333
197732;4;30;0.1333
206805;4;30;0.1333
214076;4;30;0.1333
221829;4;30;0.1333
225593;4;30;0.1333
228824;4;30;0.1333
230239;4;30;0.1333
241406;5;30;0.1667
249118;4;30;0.1333
273526;4;30;0.1333
278756;4;30;0.1333
288827;4;30;0.1333
291306;4;30;0.1333
293342;4;30;0.1333
301774;4;30;0.1333
307513;4;30;0.1333
309355;4;30;0.1333
336308;4;30;0.1333
