program id;overlap
127210;20
229903;18
127212;17
268148;17
275637;17
91691;16
111108;16
163275;16
183039;16
6597;15
18218;15
26970;15
34828;15
44089;15
44095;15
44146;15
45901;15
49612;15
52638;15
54621;15
63523;15
83914;15
84169;15
89659;15
90137;15
