program id;overlap
255163;24
123029;23
158608;23
192777;23
201630;23
274977;23
72329;22
192773;22
192778;22
94632;21
112032;21
121955;21
136853;21
931;20
3699;20
5668;20
20876;20
26597;20
41025;20
41041;20
41061;20
41113;20
41181;20
64847;20
75193;20
