program_id;overlap_count;jaccard_index
2144;18;0.8182
5099;18;0.7826
5122;17;0.7391
7520;17;0.6800
7522;17;0.7391
24893;18;0.7826
24895;17;0.6800
24897;18;0.7500
24904;16;0.6154
24905;16;0.6154
24910;17;0.7083
30433;18;0.7500
34934;18;0.8182
39949;17;0.7391
45410;18;0.8182
45471;16;0.6667
55131;18;0.8182
61241;18;0.7826
68229;17;0.7391
68231;18;0.8182
87370;18;0.7500
87915;18;0.7826
88879;18;0.7500
89217;18;0.8571
89362;16;0.6400
90670;19;0.8261
92168;17;0.7391
92178;17;0.7391
93191;17;0.7391
93350;17;0.7391
94657;17;0.7391
95278;17;0.7391
97538;17;0.7727
97539;18;0.8182
100201;17;0.7391
102656;16;0.6400
102686;17;0.7083
102700;16;0.6957
102711;17;0.7083
102721;17;0.7083
102732;17;0.7391
102734;17;0.7391
102768;17;0.7083
105042;17;0.7391
105126;17;0.7391
105127;17;0.7391
105135;17;0.7083
107003;17;0.7391
107006;17;0.7391
107181;17;0.7391
107304;16;0.6957
107305;17;0.7083
107306;17;0.6800
107960;17;0.7727
107992;17;0.6800
107994;17;0.7083
108187;17;0.6800
108232;17;0.7083
108724;17;0.7083
108725;17;0.7083
108727;16;0.6667
108856;17;0.7391
108977;17;0.7083
111230;18;0.7500
111369;17;0.7083
121259;18;0.8182
123365;20;1.0000
127575;17;0.6800
127576;17;0.7391
132231;17;0.7391
132232;17;0.7391
132233;17;0.7391
132235;17;0.7391
138620;18;0.8182
138625;17;0.7391
138629;17;0.7391
138630;17;0.7083
138633;17;0.7391
138638;17;0.7391
138640;17;0.7391
138918;17;0.6800
139483;17;0.7083
139487;16;0.6957
139527;17;0.7083
139528;17;0.7083
139529;17;0.7083
139530;18;0.7500
139531;17;0.7083
139532;17;0.7083
140371;17;0.7391
140372;17;0.7391
140373;17;0.7391
140375;17;0.7391
140540;18;0.7500
140541;17;0.7391
140542;17;0.7391
140543;17;0.7391
140545;17;0.7391
141195;17;0.7391
141196;17;0.7391
141849;16;0.6957
141850;17;0.7391
141851;17;0.7391
141852;17;0.7391
141853;17;0.7391
141854;17;0.7391
141855;17;0.7391
141856;17;0.7391
141857;18;0.7500
141865;17;0.7391
141872;17;0.7391
141874;18;0.7500
141876;17;0.7391
141877;18;0.7500
141878;17;0.7391
141879;17;0.7391
141882;17;0.7391
141883;17;0.7391
141884;17;0.7391
141885;17;0.7391
141886;17;0.7391
141889;17;0.7391
141890;17;0.7391
141891;17;0.7391
141892;17;0.7391
141896;17;0.7391
141909;18;0.7500
141910;18;0.7500
141912;18;0.7500
141914;18;0.7500
141915;17;0.7391
141917;18;0.7826
141919;17;0.7391
141921;17;0.7391
141922;17;0.7391
141932;17;0.7391
141933;18;0.7500
141934;17;0.7391
141935;17;0.7391
141937;17;0.7391
141939;17;0.7391
141940;17;0.7391
141941;17;0.7391
141942;17;0.7391
141943;18;0.7500
141952;17;0.7391
141953;17;0.7391
141954;17;0.7391
141955;17;0.7391
141957;17;0.7391
141958;17;0.7391
141959;17;0.7391
141960;17;0.7391
141961;17;0.7391
141962;17;0.7391
141963;17;0.7391
141968;17;0.7391
141970;17;0.7391
141971;17;0.7391
141972;17;0.7391
141973;17;0.7391
141974;17;0.7391
141985;18;0.7500
141986;18;0.7500
141987;17;0.7391
141988;17;0.7391
141989;18;0.7826
141990;18;0.7500
141991;17;0.7391
141992;18;0.7500
141993;17;0.7391
141994;17;0.7391
141995;17;0.7391
141996;17;0.7391
141998;17;0.7391
141999;17;0.7391
142000;17;0.7391
142013;17;0.7391
142014;17;0.7391
142015;17;0.7391
142016;17;0.7391
142020;17;0.7391
142021;18;0.7826
142027;17;0.7391
142038;17;0.7391
142039;17;0.7391
142040;17;0.7391
142044;17;0.7391
142056;17;0.7391
142057;17;0.7391
142059;17;0.7391
142060;17;0.7391
142061;17;0.7391
142062;18;0.7826
142072;17;0.7391
142083;17;0.7391
142085;17;0.7391
142087;17;0.7391
142088;17;0.7391
142089;17;0.7391
142090;17;0.7391
142091;17;0.7391
142092;17;0.7391
142103;17;0.7391
142104;17;0.7391
142105;17;0.7391
142106;17;0.7391
142107;17;0.7391
142108;17;0.7391
152680;17;0.7727
153355;17;0.7083
153766;17;0.7391
154610;17;0.7083
155937;17;0.7083
155942;16;0.6400
156287;18;0.7826
157201;17;0.7391
158614;17;0.7083
158791;17;0.7083
158806;16;0.6400
168539;17;0.7391
178389;17;0.7391
186304;17;0.7391
214151;17;0.7391
215667;16;0.6400
215761;17;0.7083
280084;19;0.8636
