program id;overlap
183630;23
233982;21
251319;21
62813;20
239249;20
15581;19
34940;19
41483;19
41547;19
42209;19
42438;19
42510;19
45757;19
48695;19
76131;19
91630;19
122994;19
123102;19
125370;19
126473;19
135457;19
155542;19
159485;19
159663;19
159709;19
159967;19
160219;19
160445;19
162773;19
163072;19
164827;19
176343;19
181246;19
190943;19
199299;19
199300;19
203303;19
212834;19
227036;19
229374;19
230658;19
235881;19
251366;19
257060;19
295334;19
302368;19
1240;18
6277;18
15013;18
15015;18
