program id;overlap
309970;26
12855;25
101265;25
103311;25
106707;25
214659;25
290910;25
290914;25
290916;25
57079;24
90132;24
117373;24
117378;24
119910;24
128016;24
128213;24
130806;24
130815;24
130848;24
174737;24
12886;23
62805;23
106540;23
130778;23
144720;23
1697;22
13326;22
21043;22
31972;22
32179;22
52529;22
60801;22
73357;22
78069;22
81015;22
88305;22
90131;22
95934;22
100477;22
108136;22
108153;22
117189;22
117643;22
134142;22
136258;22
136303;22
137429;22
146559;22
154118;22
157084;22
