program_id;overlap_count;jaccard_index
1817;23;0.6765
1826;23;0.6765
3589;23;0.6389
6586;25;0.5000
7040;25;0.5814
8401;23;0.4423
8513;23;0.4600
8516;26;0.3421
8533;23;0.4259
8723;23;0.6970
9440;23;0.4894
9470;23;0.4894
9474;23;0.5349
10189;25;0.6098
19553;24;0.4898
20992;25;0.5814
22782;27;0.4909
22784;23;0.4423
22785;25;0.5556
22927;26;0.6190
24195;23;0.4894
24378;23;0.4035
25701;24;0.5217
25702;24;0.5106
25716;25;0.5208
25720;27;0.5192
25721;25;0.5208
25724;25;0.4808
25725;26;0.4643
25726;26;0.5098
25728;25;0.5556
25731;25;0.4717
25738;24;0.4800
25746;23;0.5000
26056;27;0.3750
27850;23;0.4694
28828;23;0.5349
33817;26;0.4561
33831;24;0.7273
35936;24;0.6486
37085;24;0.5106
38794;25;0.4237
40790;23;0.6389
44909;23;0.5000
44910;25;0.4630
44950;23;0.5750
47786;24;0.4615
47878;24;0.5854
49008;27;0.6000
49626;28;0.4590
53581;25;0.5102
54605;24;0.4138
56120;23;0.4182
58319;27;0.3293
61082;23;0.5476
61087;24;0.5106
61223;25;0.3676
61479;25;0.4808
61525;23;0.4694
64302;23;0.4792
64303;24;0.4068
64304;26;0.3714
65504;27;0.4091
67056;26;0.4127
71738;25;0.4808
74854;24;0.6857
76456;23;0.3833
76457;24;0.3934
76458;24;0.4528
76459;25;0.3846
78614;26;0.5652
81841;26;0.3133
82045;25;0.4464
82107;25;0.4545
82114;24;0.4615
82477;23;0.6053
82942;24;0.4211
82981;24;0.5217
83911;23;0.6765
85242;23;0.6765
87233;25;0.4167
90198;23;0.4694
90199;25;0.4237
92338;26;0.5306
93041;26;0.5098
93119;25;0.4032
94201;24;0.4068
94686;24;0.5455
94794;25;0.4237
95345;25;0.6250
99487;23;0.6389
99488;23;0.6389
99489;25;0.4717
100151;23;0.4340
100169;24;0.3871
100170;23;0.4600
104162;24;0.6857
106481;24;0.6667
107255;23;0.5349
107256;25;0.4630
108171;23;0.6053
109116;26;0.3210
109117;25;0.4237
109231;23;0.6216
109499;23;0.6216
113023;24;0.2353
113531;23;0.4035
113968;24;0.4286
113979;24;0.3529
118266;24;0.3529
120184;28;0.3836
120200;28;0.3836
120201;28;0.3836
120202;26;0.7222
120209;28;0.3836
121173;23;0.5610
125117;24;0.7500
127878;23;0.4694
129029;24;0.4138
130123;24;0.7500
130859;26;0.4127
131835;23;0.5610
132920;26;0.5098
133641;23;0.5000
134632;25;0.3906
134633;23;0.4510
136107;24;0.7273
136298;23;0.3286
136572;25;0.7143
137319;25;0.6757
138298;26;0.2955
140807;23;0.6970
141496;25;0.7576
143608;23;0.4600
144606;23;0.6765
146983;23;0.5227
153229;24;0.6667
155972;25;0.5682
163671;23;0.6571
167562;24;0.3871
169712;23;0.4259
169713;23;0.3485
171900;25;0.5102
175114;23;0.4423
175409;25;0.6757
175828;23;0.5349
178945;27;0.2673
179995;23;0.4423
181586;25;0.5952
184627;25;0.5556
184736;25;0.5102
184744;26;0.4643
186276;25;0.5102
186318;24;0.4800
186321;23;0.5349
186495;24;0.5455
186499;23;0.4894
186500;25;0.5208
187298;26;0.3514
187388;25;0.5435
188082;26;0.6842
188169;23;0.6765
188182;26;0.4906
188590;23;0.6053
189407;23;0.5750
189735;25;0.5952
189784;23;0.6053
192245;27;0.3375
192376;23;0.3710
192975;23;0.5111
197603;23;0.4182
197605;26;0.2955
204078;24;0.5854
204879;23;0.4792
206143;26;0.6341
208259;23;0.5227
209263;24;0.3934
209264;26;0.3714
209295;25;0.4902
209648;24;0.3750
211164;24;0.7059
212838;25;0.3731
212839;26;0.3421
212901;24;0.4528
212975;26;0.5200
213483;27;0.4576
213782;28;0.4828
213809;23;0.6765
214860;24;0.5581
214945;25;0.3571
215095;23;0.6765
215229;26;0.3611
216109;24;0.4364
216113;24;0.3934
217402;25;0.5556
221151;23;0.6216
221465;25;0.4237
221543;23;0.4182
221575;25;0.3906
223577;26;0.5200
225152;24;0.7500
226577;25;0.6757
226741;23;0.4694
226903;24;0.3750
227013;25;0.4237
228221;24;0.3429
229535;24;0.6857
230603;24;0.6857
231151;24;0.5217
232423;25;0.6944
239059;26;0.4727
239459;23;0.5476
239463;23;0.5476
240707;25;0.3788
245404;25;0.6944
245415;24;0.2927
245418;25;0.4237
245420;25;0.3906
245423;25;0.4167
245425;27;0.3176
245426;25;0.4098
245430;27;0.3176
245624;23;0.6389
245997;23;0.4182
248232;25;0.4717
249961;26;0.3467
250082;25;0.3846
250337;25;0.4237
250354;25;0.3731
250363;24;0.3478
250606;26;0.3514
250760;27;0.4091
250761;25;0.5208
250762;26;0.5200
250814;23;0.4035
255177;23;0.4423
255178;23;0.3833
256817;25;0.5319
257171;24;0.6486
267472;24;0.3529
268263;25;0.3788
268264;26;0.3611
268459;24;0.3810
268460;26;0.3714
268622;24;0.6857
268946;25;0.4237
268947;26;0.3250
269412;26;0.2600
269469;25;0.4237
269470;26;0.3714
269496;26;0.3467
269497;25;0.3165
269539;25;0.4237
269540;26;0.3714
269585;25;0.3676
269608;25;0.4237
269609;26;0.3714
269621;25;0.4237
269642;25;0.4237
269643;26;0.3611
269680;25;0.3968
269681;26;0.3421
269691;25;0.3906
269777;25;0.4237
270006;24;0.5217
270653;26;0.4815
270684;24;0.6154
270869;24;0.3871
270870;26;0.3250
271439;26;0.7879
271484;26;0.6500
272124;23;0.4792
272370;24;0.4138
276860;23;0.6216
276874;24;0.4706
277450;25;0.6250
279054;25;0.5952
283709;27;0.4737
288170;26;0.5306
290391;25;0.4386
294398;27;0.4030
297405;24;0.4286
299913;25;0.4098
307118;23;0.6765
307119;23;0.6571
310397;24;0.5217
310440;23;0.6571
310454;23;0.5897
310503;23;0.6970
311843;24;0.6667
311914;24;0.6154
312289;24;0.5455
312506;23;0.6970
312549;23;0.6970
312927;25;0.5435
313051;23;0.5750
313614;26;0.6667
313745;24;0.7059
313772;24;0.6857
313837;24;0.4138
313875;23;0.5897
313887;23;0.6571
313962;25;0.5208
313982;23;0.6571
314893;23;0.5349
315057;26;0.7222
315320;23;0.6571
315530;25;0.5952
315733;24;0.5333
