program_id;overlap_count;jaccard_index
4641;19;0.9500
46646;18;0.8571
50141;17;0.7391
53222;16;0.7273
54881;16;0.6957
55522;16;0.6957
62046;16;0.7273
69482;16;0.6957
90942;16;0.6957
94013;17;0.8095
96976;17;0.8095
107458;18;0.8182
113954;17;0.8095
120892;17;0.8095
124434;16;0.6957
131370;17;0.7727
135732;17;0.7391
139797;16;0.7273
145154;18;0.8571
155067;16;0.6957
168010;16;0.6667
168201;16;0.6957
188071;16;0.7273
189315;16;0.6957
194584;17;0.7391
200676;17;0.8095
206492;18;0.8182
232747;16;0.6400
238874;16;0.6667
239968;17;0.7727
245400;17;0.8095
259362;17;0.8095
264782;16;0.6667
285073;17;0.7391
320947;18;0.9000
