program id;overlap
170938;28
180359;24
163303;22
168101;22
184105;22
184115;22
17161;21
60641;21
124363;21
170793;21
250757;21
288038;21
304381;21
14480;20
58962;20
118415;20
124647;20
130129;20
171220;20
321643;20
4920;19
20516;19
26393;19
80341;19
81441;19
83723;19
98547;19
102631;19
105356;19
123111;19
123650;19
130788;19
170881;19
171219;19
176805;19
176916;19
178572;19
189728;19
194455;19
221130;19
221905;19
221906;19
221907;19
231963;19
297663;19
6588;18
24385;18
34496;18
44834;18
47284;18
