program_id;overlap_count;signature_length;jaccard_index
1952;3;30;0.1000
1969;3;30;0.1000
10161;4;30;0.1333
28288;3;30;0.1000
31385;4;30;0.1333
48902;3;30;0.1000
49613;3;30;0.1000
49628;3;30;0.1000
49653;3;30;0.1000
49679;3;30;0.1000
54725;3;30;0.1000
55991;4;30;0.1333
63247;4;30;0.1333
64685;4;30;0.1333
67408;3;30;0.1000
67426;3;30;0.1000
68952;3;30;0.1000
69017;3;30;0.1000
88680;3;30;0.1000
88682;3;30;0.1000
88683;3;30;0.1000
90411;3;30;0.1000
90568;3;30;0.1000
91775;3;30;0.1000
93960;3;30;0.1000
97071;3;30;0.1000
98184;3;30;0.1000
99056;3;30;0.1000
99142;3;30;0.1000
99234;3;30;0.1000
99235;3;30;0.1000
101871;3;30;0.1000
101875;3;30;0.1000
108627;4;30;0.1333
110526;3;30;0.1000
114047;3;30;0.1000
114049;3;30;0.1000
124115;3;30;0.1000
127231;4;30;0.1333
129728;3;30;0.1000
133953;3;30;0.1000
134499;4;30;0.1333
134502;3;30;0.1000
134503;4;30;0.1333
135708;4;30;0.1333
138330;4;30;0.1333
143182;3;30;0.1000
163468;3;30;0.1000
164737;4;30;0.1333
178600;3;30;0.1000
178890;3;30;0.1000
178894;3;30;0.1000
178896;3;30;0.1000
184111;3;30;0.1000
184519;3;30;0.1000
184580;3;30;0.1000
184584;3;30;0.1000
189666;3;30;0.1000
189670;3;30;0.1000
189932;3;30;0.1000
189934;3;30;0.1000
190525;3;30;0.1000
192805;3;30;0.1000
192806;3;30;0.1000
193147;3;30;0.1000
194152;3;30;0.1000
202563;3;30;0.1000
202564;3;30;0.1000
202565;3;30;0.1000
203134;3;30;0.1000
212595;3;30;0.1000
213832;3;30;0.1000
218836;3;30;0.1000
220509;3;30;0.1000
221162;3;30;0.1000
228967;3;30;0.1000
229127;3;30;0.1000
234011;3;30;0.1000
238015;3;30;0.1000
246331;3;30;0.1000
246930;3;30;0.1000
249746;3;30;0.1000
254049;3;30;0.1000
255606;4;30;0.1333
256736;3;30;0.1000
258145;4;30;0.1333
274773;3;30;0.1000
276871;3;30;0.1000
284819;3;30;0.1000
285950;3;30;0.1000
285951;3;30;0.1000
286045;4;30;0.1333
286690;3;30;0.1000
297180;3;30;0.1000
298862;3;30;0.1000
304588;3;30;0.1000
310498;3;30;0.1000
310523;3;30;0.1000
314096;3;30;0.1000
337909;3;30;0.1000
