program id;overlap
24202;26
106390;22
110451;22
115519;22
227582;22
38866;21
69475;21
99776;21
134538;21
153037;21
183873;21
207451;21
224334;21
224668;21
259058;21
259059;21
127854;20
161617;20
172229;20
216173;20
269403;20
292057;20
4939;19
94421;19
128880;19
193867;19
323220;19
1839;18
35006;18
44833;18
54000;18
58261;18
59986;18
76459;18
90328;18
103127;18
108151;18
139570;18
140681;18
154931;18
168059;18
187163;18
194374;18
207452;18
237128;18
240797;18
258617;18
277978;18
277980;18
282614;18
