program_id;overlap_count;signature_length;jaccard_index
2062;9;30;0.3000
4191;12;30;0.4000
6483;9;30;0.3000
22119;9;30;0.3000
22313;9;30;0.3000
23038;10;30;0.3333
26059;9;30;0.3000
29548;12;30;0.4000
31138;9;30;0.3000
37236;10;30;0.3333
48772;11;30;0.3667
48907;11;30;0.3667
52534;9;30;0.3000
54968;9;30;0.3000
63396;10;30;0.3333
64994;9;30;0.3000
65100;11;30;0.3667
65101;11;30;0.3667
67409;9;30;0.3000
70998;12;30;0.4000
72265;10;30;0.3333
75839;12;30;0.4000
77412;12;30;0.4000
77417;12;30;0.4000
77421;12;30;0.4000
77423;12;30;0.4000
78362;12;30;0.4000
78364;12;30;0.4000
78366;12;30;0.4000
78368;12;30;0.4000
81012;9;30;0.3000
81076;9;30;0.3000
84136;9;30;0.3000
84159;9;30;0.3000
85260;12;30;0.4000
87800;9;30;0.3000
97780;12;30;0.4000
97781;12;30;0.4000
97782;12;30;0.4000
97835;11;30;0.3667
99938;9;30;0.3000
100179;9;30;0.3000
111216;10;30;0.3333
114040;9;30;0.3000
115030;9;30;0.3000
120140;9;30;0.3000
120926;10;30;0.3333
128988;9;30;0.3000
128990;9;30;0.3000
128991;9;30;0.3000
131216;11;30;0.3667
135405;9;30;0.3000
153111;12;30;0.4000
157014;12;30;0.4000
157456;12;30;0.4000
157877;12;30;0.4000
159615;9;30;0.3000
159668;11;30;0.3667
159674;11;30;0.3667
160682;12;30;0.4000
161595;12;30;0.4000
180030;10;30;0.3333
184427;10;30;0.3333
186220;9;30;0.3000
187387;9;30;0.3000
187577;10;30;0.3333
187581;9;30;0.3000
192751;9;30;0.3000
200441;12;30;0.4000
200442;12;30;0.4000
203574;10;30;0.3333
208665;9;30;0.3000
211549;9;30;0.3000
211562;9;30;0.3000
218326;10;30;0.3333
236312;10;30;0.3333
243514;9;30;0.3000
245830;9;30;0.3000
247157;10;30;0.3333
248833;9;30;0.3000
253175;9;30;0.3000
253447;11;30;0.3667
253458;11;30;0.3667
257644;9;30;0.3000
262714;10;30;0.3333
266698;11;30;0.3667
273322;10;30;0.3333
280071;11;30;0.3667
285077;9;30;0.3000
287349;9;30;0.3000
290903;9;30;0.3000
291034;11;30;0.3667
301383;9;30;0.3000
301689;9;30;0.3000
301726;10;30;0.3333
313538;9;30;0.3000
315646;9;30;0.3000
330983;11;30;0.3667
332027;11;30;0.3667
335025;9;30;0.3000
