program_id;overlap_count;jaccard_index
796;22;0.7333
2162;22;0.7333
11545;21;0.7000
16578;21;0.7500
16627;21;0.7241
16639;22;0.7586
16655;22;0.7333
16687;22;0.7333
19670;21;0.7000
19673;21;0.7500
19674;21;0.7500
19675;22;0.7333
19676;21;0.7500
19678;21;0.7500
19679;22;0.7333
19680;21;0.7500
19681;22;0.7333
19684;21;0.7500
19686;21;0.7500
19688;21;0.7500
19690;21;0.7500
19691;22;0.7333
19693;22;0.7333
19695;21;0.7500
19696;21;0.7500
19697;21;0.7500
19698;21;0.7500
19699;21;0.7500
19700;21;0.7500
19701;21;0.7500
19702;21;0.7500
19703;21;0.7500
30657;21;0.7000
59833;22;0.7097
61146;22;0.7333
62539;22;0.7333
64853;22;0.7097
73010;22;0.7333
83680;21;0.7500
85565;21;0.7000
86465;23;0.7931
89250;22;0.7097
93064;23;0.7419
93602;21;0.6774
96444;23;0.7667
105531;22;0.8148
121839;22;0.7857
122952;21;0.6774
123152;22;0.7097
145423;21;0.7500
177870;22;0.7333
178809;21;0.6562
179044;21;0.7500
180434;21;0.7500
188729;21;0.6774
197723;22;0.7333
197726;21;0.7500
197727;21;0.6774
197729;21;0.6774
197732;21;0.7500
197736;22;0.7097
228719;21;0.7500
228721;22;0.7333
228824;21;0.7500
229939;22;0.7333
235509;22;0.8148
236290;21;0.7241
248179;21;0.6562
248181;22;0.7097
248897;25;0.9615
257872;22;0.7333
263498;21;0.7000
268813;23;0.7667
269430;22;0.7333
296182;21;0.7241
303658;21;0.7778
304656;22;0.7333
336266;21;0.7500
336308;21;0.7500
