program id;overlap
15993;24
83051;24
316562;24
4920;21
8823;19
25777;19
100155;19
173961;19
183863;19
187973;19
212986;19
213832;19
281333;19
338588;19
5491;18
112986;18
156711;18
156719;18
157262;18
157265;18
157362;18
157365;18
157368;18
157373;18
157507;18
157626;18
157651;18
170881;18
172513;18
177046;18
177099;18
227719;18
14205;17
17161;17
22335;17
47347;17
47449;17
47518;17
47732;17
81438;17
89433;17
94390;17
122562;17
127451;17
133146;17
143690;17
162256;17
162265;17
178572;17
247973;17
