program id;overlap
23806;26
23809;26
23810;26
37085;26
37087;26
38129;26
57360;26
57365;26
58066;26
85270;26
155902;26
247964;26
248375;26
308358;26
32525;23
29925;22
36741;22
37479;22
59845;22
64717;22
74065;22
88481;22
94041;22
108120;22
108587;22
109237;22
115067;22
140090;22
140672;22
140674;22
140675;22
181874;22
187339;22
187392;22
189794;22
194151;22
247160;22
249099;22
249547;22
279895;22
302906;22
329827;22
329831;22
329833;22
329839;22
329842;22
329845;22
329926;22
329938;22
329977;22
