program id;overlap
38158;20
94657;18
142141;18
192879;18
296083;18
1654;17
7598;17
19465;17
19466;17
52576;17
57021;17
60823;17
78696;17
80873;17
82459;17
108138;17
109674;17
129779;17
138886;17
142045;17
142435;17
142519;17
142644;17
142755;17
142822;17
142937;17
144204;17
156084;17
161947;17
162561;17
163611;17
195905;17
203150;17
212691;17
228958;17
232533;17
236284;17
240400;17
240846;17
253675;17
273050;17
279076;17
284587;17
285811;17
285812;17
324121;17
338231;17
340627;17
1588;16
1680;16
