program id;overlap
97285;20
108738;20
213636;20
230267;20
65863;18
71168;18
136251;18
179650;18
215486;17
340646;17
348732;17
5212;16
23890;16
52008;16
53387;16
53399;16
61054;16
61468;16
62553;16
64212;16
65387;16
80041;16
82515;16
84245;16
89101;16
91954;16
100486;16
105720;16
113753;16
176099;16
219637;16
221088;16
233541;16
249767;16
249901;16
255361;16
259577;16
283623;16
307409;16
319806;16
323403;16
338228;16
345082;16
346180;16
348915;16
349215;16
349360;16
349555;16
350159;16
351058;16
