program id;overlap
245838;21
245839;21
292301;21
27578;19
157912;19
158479;19
158481;19
158488;19
309842;19
75664;18
83282;18
183345;18
208148;18
259650;18
326039;18
8822;17
20744;17
33171;17
38123;17
49742;17
54965;17
64996;17
75328;17
76538;17
94391;17
108598;17
109231;17
109678;17
131941;17
156635;17
157286;17
157434;17
157446;17
157659;17
157948;17
158003;17
158010;17
158064;17
158220;17
173275;17
178370;17
182768;17
184522;17
184583;17
187389;17
187396;17
194522;17
209188;17
219054;17
236535;17
