program id;overlap
38732;24
38739;24
38799;24
38734;19
38735;19
38741;19
38742;19
38743;19
95718;19
108080;19
118714;19
203471;19
28263;18
38733;18
38740;18
53296;18
53309;18
54469;18
54470;18
59300;18
78019;18
101097;18
119522;18
127896;18
171631;18
