program_id;overlap_count;jaccard_index
5995;20;0.7692
22775;19;0.7037
23601;19;0.7308
25736;21;0.7500
29699;19;0.7037
32092;20;0.7407
32246;19;0.7037
58195;20;0.6667
60091;20;0.6667
64198;19;0.6129
75353;20;0.7407
115266;19;0.7037
143293;19;0.6333
143954;20;0.7143
175006;20;0.7407
178855;19;0.6786
189376;22;0.9167
194142;20;0.6897
200058;21;0.7500
206806;22;0.8462
212068;20;0.7407
212969;19;0.5938
213393;19;0.7308
213834;20;0.6897
213843;20;0.6667
224455;20;0.6667
227327;20;0.7143
233329;20;0.7692
239844;19;0.6129
254874;21;0.7500
256539;21;0.8077
260918;20;0.6897
269745;19;0.6786
274248;21;0.7778
286444;19;0.7037
290056;19;0.6333
294172;20;0.7407
301973;19;0.7037
303279;19;0.6786
311964;19;0.6333
313900;19;0.6129
328950;20;0.6897
330640;19;0.6129
331714;20;0.7692
338760;21;0.7241
339136;19;0.6129
