program id;overlap
105058;18
143058;18
160467;18
164444;18
164463;18
164475;18
164490;18
298822;18
36542;17
38360;17
53297;17
61171;17
65506;17
95308;17
97141;17
99457;17
101497;17
101498;17
106511;17
109164;17
111574;17
111734;17
117143;17
119900;17
124203;17
131041;17
132798;17
135447;17
137681;17
143056;17
154699;17
159523;17
159524;17
159526;17
159527;17
160374;17
160391;17
160431;17
160435;17
160437;17
164450;17
176566;17
194644;17
202278;17
202414;17
207647;17
214040;17
215665;17
223372;17
223557;17
