program id;overlap
166280;23
124788;21
249095;21
109221;20
116088;20
116089;20
4248;19
26729;19
127829;19
133567;19
164925;19
206294;19
249133;19
14410;18
60543;18
85391;18
91264;18
104712;18
104713;18
109413;18
121335;18
121336;18
122178;18
125102;18
130321;18
131299;18
140303;18
144394;18
168577;18
180986;18
180987;18
193636;18
204164;18
204551;18
205548;18
205549;18
217478;18
279211;18
325000;18
332529;18
335607;18
2262;17
4079;17
14430;17
25581;17
25669;17
25675;17
25676;17
25682;17
25683;17
