program id;overlap
242179;19
245356;18
293164;17
26498;16
26513;16
80085;16
111708;16
112539;16
179607;16
179609;16
242650;16
293125;16
346502;16
4128;15
33817;15
34586;15
49207;15
56525;15
58764;15
63003;15
65039;15
81179;15
84173;15
87069;15
91870;15
93131;15
99013;15
110052;15
110594;15
110595;15
125089;15
127427;15
127428;15
146086;15
151794;15
157241;15
165402;15
178182;15
179020;15
182582;15
191610;15
192144;15
193339;15
199301;15
199567;15
199762;15
202563;15
204847;15
220779;15
227453;15
